Date,Open,High,Low,Close,Adj Close,Volume
2021-03-02,389.820007,390.070007,386.000000,386.540009,386.540009,79595332
2021-03-03,385.790009,386.829987,381.309998,381.420013,381.420013,119940211
2021-03-04,381.220001,384.000000,371.880005,376.700012,376.700012,183433020
2021-03-05,380.459991,384.760010,372.640015,383.630005,383.630005,152039624
2021-03-08,384.660004,387.679993,381.420013,381.720001,381.720001,123149245
2021-03-09,385.850006,389.910004,381.729889,387.170013,387.170013,113633556
2021-03-10,389.690002,391.399994,388.170197,389.579987,389.579987,109899410
2021-03-11,392.230011,395.649994,391.739990,393.529999,393.529999,86245040
2021-03-12,392.070007,394.209991,391.200012,394.059998,394.059998,64653565
2021-03-15,394.329987,396.684998,392.029999,396.410004,396.410004,73592302
2021-03-16,397.070007,397.829987,395.079987,395.910004,395.910004,73722506
2021-03-17,394.529999,398.119995,393.299988,397.260010,397.260010,97959265
2021-03-18,394.475006,396.720001,390.750000,391.480011,391.480011,115349101
2021-03-19,389.880005,391.569000,387.149994,389.480011,389.480011,113624490
2021-03-22,390.029999,394.070007,389.970001,392.589996,392.589996,73778646
2021-03-23,391.910004,393.459991,388.660004,389.500000,389.500000,90686552
2021-03-24,391.000000,392.750000,387.470001,387.519989,387.519989,97588644
2021-03-25,385.980011,390.549988,383.899994,389.700012,389.700012,116128622
2021-03-26,390.929993,396.410004,390.290009,395.980011,395.980011,114409114
2021-03-29,394.399994,396.750000,392.809998,395.779999,395.779999,108107626
2021-03-30,394.420013,395.450012,393.019989,394.730011,394.730011,76262249
2021-03-31,395.339996,398.000000,395.309998,396.329987,396.329987,112734214
2021-04-01,398.399994,400.670013,398.179993,400.609985,400.609985,99682876
2021-04-05,403.459991,406.940002,403.380005,406.359985,406.359985,91684764
2021-04-06,405.760010,407.239990,405.399994,406.119995,406.119995,62020953
2021-04-07,405.940002,406.959991,405.450012,406.589996,406.589996,55836280
2021-04-08,407.929993,408.579987,406.929993,408.519989,408.519989,57863114
2021-04-09,408.390015,411.670013,408.260010,411.489990,411.489990,61104559
2021-04-12,410.850006,411.929993,410.200012,411.640015,411.640015,56704899
2021-04-13,411.529999,413.528992,411.119995,412.859985,412.859985,56550988
2021-04-14,412.829987,413.959991,410.869995,411.450012,411.450012,61659907
2021-04-15,413.739990,416.160004,413.690002,415.869995,415.869995,60229842
2021-04-16,417.250000,417.910004,415.730011,417.260010,417.260010,82037278
2021-04-19,416.260010,416.739990,413.790009,415.209991,415.209991,78498496
2021-04-20,413.910004,415.085907,410.589996,412.170013,412.170013,81851828
2021-04-21,411.510010,416.290009,411.359985,416.070007,416.070007,66792983
2021-04-22,415.890015,416.779999,411.130005,412.269989,412.269989,97582788
2021-04-23,412.869995,418.250000,412.790009,416.739990,416.739990,73276195
2021-04-26,417.440002,418.220001,416.811096,417.609985,417.609985,52182392
2021-04-27,417.929993,418.140015,416.299988,417.519989,417.519989,51303056
2021-04-28,417.809998,419.010010,416.899994,417.399994,417.399994,51238854
2021-04-29,420.320007,420.720001,416.440002,420.059998,420.059998,78544329
2021-04-30,417.630005,418.540009,416.339996,417.299988,417.299988,85527030
2021-05-03,419.429993,419.839996,417.665009,418.200012,418.200012,68128289
2021-05-04,416.070007,416.600006,411.670013,415.619995,415.619995,101591166
2021-05-05,417.380005,417.630005,415.149994,415.750000,415.750000,39960661
2021-05-06,415.829987,419.209991,413.674988,419.070007,419.070007,74321368
2021-05-07,419.890015,422.815002,419.160004,422.119995,422.119995,67733790
2021-05-10,422.500000,422.739990,417.809998,417.940002,417.940002,81852446
2021-05-11,413.100006,415.269989,410.059998,414.209991,414.209991,116887975
2021-05-12,411.230011,412.589996,404.000000,405.410004,405.410004,134811046
2021-05-13,407.070007,412.350006,407.019989,410.279999,410.279999,106393963
2021-05-14,413.209991,417.489990,413.179993,416.579987,416.579987,82201629
2021-05-17,415.390015,416.390015,413.359985,415.519989,415.519989,65129221
2021-05-18,415.799988,416.059998,411.769989,411.940002,411.940002,59810238
2021-05-19,406.920013,411.049988,405.329987,410.859985,410.859985,106467052
2021-05-20,411.799988,416.625000,411.670013,415.279999,415.279999,78022218
2021-05-21,416.869995,418.200012,414.450012,414.940002,414.940002,76578662
2021-05-24,417.339996,420.320007,417.079987,419.170013,419.170013,51376702
2021-05-25,420.329987,420.709991,417.619995,418.239990,418.239990,57451396
2021-05-26,418.869995,419.609985,417.760010,419.070007,419.070007,43088618
2021-05-27,420.170013,420.720001,418.985107,419.290009,419.290009,56707677
2021-05-28,420.970001,421.250000,419.790009,420.040009,420.040009,58520164
2021-06-01,422.570007,422.720001,419.200012,419.670013,419.670013,54216625
2021-06-02,420.369995,421.230011,419.290009,420.329987,420.329987,49097061
2021-06-03,417.850006,419.989990,416.279999,418.769989,418.769989,58138763
2021-06-04,420.750000,422.920013,418.842194,422.600006,422.600006,55938789
2021-06-07,422.589996,422.779999,421.190002,422.190002,422.190002,51555032
2021-06-08,423.109985,423.209991,420.320007,422.279999,422.279999,47134279
2021-06-09,423.179993,423.260010,421.410004,421.649994,421.649994,48436342
2021-06-10,422.959991,424.630005,421.549988,423.609985,423.609985,51020147
2021-06-11,424.200012,424.429993,422.820007,424.309998,424.309998,45570828
2021-06-14,424.429993,425.369995,423.100006,425.260010,425.260010,42358478
2021-06-15,425.420013,425.459991,423.540009,424.480011,424.480011,51508508
2021-06-16,424.630005,424.869995,419.920013,422.109985,422.109985,80386082
2021-06-17,421.670013,423.019989,419.320007,421.970001,421.970001,90949659
2021-06-18,417.089996,417.828094,414.700012,414.920013,414.920013,118676302
2021-06-21,416.799988,421.059998,415.929993,420.859985,420.859985,72822028
2021-06-22,420.850006,424.000000,420.079987,423.109985,423.109985,57700303
2021-06-23,423.190002,424.049988,422.510010,422.600006,422.600006,49445414
2021-06-24,424.890015,425.549988,424.619995,425.100006,425.100006,45110288
2021-06-25,425.899994,427.094299,425.549988,426.609985,426.609985,58129525
2021-06-28,427.170013,427.649994,425.890015,427.470001,427.470001,53159581
2021-06-29,427.880005,428.559998,427.130005,427.700012,427.700012,35970515
2021-06-30,427.209991,428.779999,427.179993,428.059998,428.059998,64827858
2021-07-01,428.869995,430.600006,428.799988,430.429993,430.429993,53441027
2021-07-02,431.670013,434.100006,430.521790,433.720001,433.720001,57697668
2021-07-06,433.779999,434.010010,430.010010,432.929993,432.929993,68710419
2021-07-07,433.660004,434.760010,431.510010,434.459991,434.459991,63549456
2021-07-08,428.779999,431.730011,427.519989,430.920013,430.920013,97595232
2021-07-09,432.529999,435.839996,430.713989,435.519989,435.519989,76238584
2021-07-12,435.429993,437.350006,434.970001,437.079987,437.079987,52889585
2021-07-13,436.239990,437.839996,435.309998,435.589996,435.589996,52911312
2021-07-14,437.399994,437.920013,434.910004,436.239990,436.239990,64130352
2021-07-15,434.809998,435.529999,432.720001,434.750000,434.750000,55126358
2021-07-16,436.010010,436.059998,430.920013,431.339996,431.339996,75874662
2021-07-19,426.190002,431.408905,421.970001,424.970001,424.970001,147987000
2021-07-20,425.679993,432.420013,424.829987,431.059998,431.059998,99608174
2021-07-21,432.339996,434.700012,431.011108,434.549988,434.549988,64724389
2021-07-22,434.739990,435.720001,433.690002,435.459991,435.459991,47878539
2021-07-23,437.519989,440.299988,436.790009,439.940002,439.940002,63766637
2021-07-26,439.309998,441.029999,439.260010,441.019989,441.019989,43719187
2021-07-27,439.910004,439.940002,435.989990,439.010010,439.010010,67397137
2021-07-28,439.679993,440.299988,437.309998,438.829987,438.829987,52472360
2021-07-29,439.815002,441.799988,439.809998,440.649994,440.649994,47435342
2021-07-30,437.910004,440.059998,437.769989,438.510010,438.510010,68951202
2021-08-02,440.339996,440.929993,437.209991,437.589996,437.589996,58783297
2021-08-03,438.440002,441.279999,436.100006,441.149994,441.149994,58053896
2021-08-04,439.779999,441.124298,438.730011,438.980011,438.980011,46732212
2021-08-05,440.220001,441.850006,439.880005,441.760010,441.760010,38969659
2021-08-06,442.100006,442.940002,441.799988,442.489990,442.489990,46930008
2021-08-09,442.459991,442.795013,441.309998,442.130005,442.130005,41222585
2021-08-10,442.609985,443.440002,441.880005,442.679993,442.679993,43339275
2021-08-11,443.820007,443.881989,442.619995,443.779999,443.779999,44034340
2021-08-12,443.619995,445.257202,442.660004,445.109985,445.109985,38942418
2021-08-13,445.589996,445.940002,445.070007,445.920013,445.920013,39470251
2021-08-16,444.529999,447.109985,442.869995,446.970001,446.970001,73930864
2021-08-17,444.239990,444.959991,440.850006,444.040009,444.040009,92673933
2021-08-18,442.959991,444.625000,438.920013,439.179993,439.179993,89351931
2021-08-19,436.269989,441.140015,436.119995,439.859985,439.859985,92812246
2021-08-20,440.230011,443.709991,439.709991,443.359985,443.359985,72008712
2021-08-23,445.160004,448.230011,443.435486,447.260010,447.260010,54973038
2021-08-24,447.970001,448.540009,447.420013,447.970001,447.970001,38744714
2021-08-25,448.170013,449.457001,447.769989,448.910004,448.910004,40529711
2021-08-26,448.609985,448.859985,446.160004,446.260010,446.260010,57829572
2021-08-27,447.119995,450.649994,447.059998,450.250000,450.250000,77235113
2021-08-30,450.970001,453.070007,450.709991,452.230011,452.230011,48357355
2021-08-31,452.130005,452.489990,450.920013,451.559998,451.559998,59300213
2021-09-01,452.559998,453.109985,451.545013,451.799988,451.799988,48721378
2021-09-02,453.320007,454.049988,451.910004,453.190002,453.190002,42830867
2021-09-03,451.980011,453.630005,451.549988,453.079987,453.079987,47234364
2021-09-07,452.709991,452.809998,450.742310,451.459991,451.459991,51671534
2021-09-08,450.890015,451.670013,448.859985,450.910004,450.910004,56181907
2021-09-09,450.700012,452.570007,448.720001,448.980011,448.980011,57970407
2021-09-10,451.040009,451.489990,445.309998,445.440002,445.440002,89948174
2021-09-13,448.640015,448.920013,444.109985,446.579987,446.579987,83738649
2021-09-14,448.119995,448.339996,443.220001,444.170013,444.170013,78197140
2021-09-15,444.619995,448.410004,443.440002,447.880005,447.880005,78792222
2021-09-16,447.320007,448.359985,444.019989,447.170013,447.170013,77786735
2021-09-17,444.920013,445.369995,441.019989,441.399994,441.399994,118425037
2021-09-20,434.880005,436.559998,428.859985,434.040009,434.040009,166445534
2021-09-21,436.529999,437.910004,433.070007,433.630005,433.630005,92526112
2021-09-22,436.049988,440.029999,433.747009,437.859985,437.859985,102350143
2021-09-23,439.850006,444.890015,439.600006,443.179993,443.179993,76395981
2021-09-24,441.440002,444.670013,441.209991,443.910004,443.910004,62094837
2021-09-27,442.809998,444.049988,441.899994,442.640015,442.640015,61371108
2021-09-28,439.690002,440.040009,432.940002,433.720001,433.720001,130436306
2021-09-29,435.190002,437.040009,433.850006,434.450012,434.450012,82329213
2021-09-30,436.019989,436.769989,428.779999,429.140015,429.140015,140505979
2021-10-01,430.980011,436.032898,427.230011,434.239990,434.239990,129240106
2021-10-04,433.000000,433.959991,426.359985,428.640015,428.640015,128569957
2021-10-05,430.239990,435.489990,429.390015,433.100006,433.100006,90682520
2021-10-06,429.269989,435.119904,427.540009,434.899994,434.899994,113032245
2021-10-07,438.390015,441.679993,438.200012,438.660004,438.660004,72437499
2021-10-08,439.480011,439.890015,437.190002,437.859985,437.859985,74557404
2021-10-11,437.160004,440.260010,434.619995,434.690002,434.690002,65233285
2021-10-12,435.670013,436.100006,432.779999,433.619995,433.619995,71181163
2021-10-13,434.709991,436.049988,431.540009,435.179993,435.179993,72973979
2021-10-14,439.079987,442.660004,438.579987,442.500000,442.500000,70236825
2021-10-15,444.750000,446.260010,444.089996,445.869995,445.869995,66260210
2021-10-18,443.970001,447.549988,443.269989,447.190002,447.190002,62213228
2021-10-19,448.920013,450.709991,448.269989,450.640015,450.640015,46996827
2021-10-20,451.130005,452.731995,451.010010,452.410004,452.410004,49571569
2021-10-21,451.769989,453.829010,451.309998,453.589996,453.589996,41305438
2021-10-22,453.130005,454.670013,451.049988,453.119995,453.119995,58845088
2021-10-25,454.279999,455.899994,452.390015,455.549988,455.549988,45214507
2021-10-26,457.200012,458.489990,455.559998,455.959991,455.959991,56075116
2021-10-27,456.450012,457.160004,453.859985,453.940002,453.940002,72437997
2021-10-28,455.459991,458.399994,455.450012,458.320007,458.320007,51437944
2021-10-29,455.869995,459.559998,455.559998,459.250000,459.250000,70162424
2021-11-01,460.299988,460.702087,458.200012,460.040009,460.040009,48433642
2021-11-02,460.220001,462.230011,460.079987,461.899994,461.899994,48908417
2021-11-03,461.299988,465.149994,460.829987,464.720001,464.720001,52509825
2021-11-04,465.359985,467.000000,464.989990,466.910004,466.910004,52847087
2021-11-05,469.279999,470.649994,466.920013,468.529999,468.529999,66390563
2021-11-08,469.700012,470.230011,468.203094,468.929993,468.929993,50405194
2021-11-09,469.320007,469.570007,465.880005,467.380005,467.380005,51149147
2021-11-10,465.579987,467.380005,462.040009,463.619995,463.619995,69429653
2021-11-11,465.209991,465.290009,463.750000,463.769989,463.769989,34848495
2021-11-12,465.119995,467.859985,464.109985,467.269989,467.269989,53466654
2021-11-15,468.640015,468.809998,466.230011,467.429993,467.429993,46980500
2021-11-16,467.149994,470.484985,467.070007,469.279999,469.279999,48857502
2021-11-17,469.000000,469.190002,467.480011,468.140015,468.140015,47858289
2021-11-18,469.239990,470.010010,466.339996,469.730011,469.730011,50625607
2021-11-19,469.609985,470.940002,468.500000,468.890015,468.890015,57315573
2021-11-22,470.890015,473.540009,467.350006,467.570007,467.570007,72761954
2021-11-23,467.220001,469.095001,464.450012,468.190002,468.190002,73206538
2021-11-24,466.059998,469.570007,465.190002,469.440002,469.440002,61858813
2021-11-26,462.339996,463.899994,457.769989,458.970001,458.970001,112669636
2021-11-29,464.070007,466.559998,461.730011,464.600006,464.600006,86268818
2021-11-30,462.000000,464.029999,455.299988,455.559998,455.559998,148559598
2021-12-01,461.640015,464.670013,450.290009,450.500000,450.500000,132485835
2021-12-02,450.730011,459.070007,450.309998,457.399994,457.399994,127637758
2021-12-03,459.170013,460.299988,448.920013,453.420013,453.420013,137331647
2021-12-06,456.130005,460.790009,453.559998,458.790009,458.790009,98977532
2021-12-07,464.410004,468.880005,458.654602,468.279999,468.279999,95484688
2021-12-08,468.700012,470.000000,466.829987,469.519989,469.519989,72238777
2021-12-09,468.149994,469.629089,466.140015,466.350006,466.350006,61272568
2021-12-10,469.230011,470.079987,466.779999,466.829987,466.829987,23015623
